budget,original_language,viewercount,release_date,revenue,runtime,vote_count,vote_average,English,Français,Español,Deutsch,Pусский,Drama,Comedy,Thriller,Action,Romance,duringcreditsstinger,woman director,based on novel,independent film,aftercreditsstinger,Warner Bros.,Universal Pictures,Paramount Pictures,Columbia Pictures,Twentieth Century Fox Film Corporation,United States of America,United Kingdom,Germany,France,Canada,hasBudget,hasRevenue,voteCountCategory,runtimeCategory,spoken_languages_count,genres_count,keywords_count,production_companies_count,production_countries_count,original_title_tfidf_0,original_title_tfidf_1,original_title_tfidf_2,original_title_tfidf_3,original_title_tfidf_4,original_title_tfidf_5,original_title_tfidf_6,original_title_tfidf_7,original_title_tfidf_8,original_title_tfidf_9,overview_tfidf_0,overview_tfidf_1,overview_tfidf_2,overview_tfidf_3,overview_tfidf_4,overview_tfidf_5,overview_tfidf_6,overview_tfidf_7,overview_tfidf_8,overview_tfidf_9,tagline_tfidf_0,tagline_tfidf_1,tagline_tfidf_2,tagline_tfidf_3,tagline_tfidf_4,tagline_tfidf_5,tagline_tfidf_6,tagline_tfidf_7,tagline_tfidf_8,tagline_tfidf_9
0.5823917952072645,-0.14498858316647356,-0.047768863626843634,-0.3987172040525922,-0.1430029094808137,-0.2282312040970468,-0.15300864326490635,5.6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,3,2,-0.5384166249499739,0.3258523139669243,-0.4794483552208305,0.38449179674173767,0.7018695305544024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6063706893085118,-0.14498858316647356,0.5427745364796339,0.995992403060101,0.19454962726960273,-0.03728692924766235,0.6067855368767608,6.6,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,2,0.4952208502382579,0.3258523139669243,-0.16897668432458,0.38449179674173767,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5396368058252925,0.0,0.0,0.0,0.0,0.5757053354719557,0.6142926700749397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.021125441282105,-0.14498858316647356,2.117339267646717,0.09552058209752018,1.4412554902354007,0.24912948302641433,2.3068732252343596,6.7,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,4,2,-0.5384166249499739,-0.5743887607107873,0.9176741638122967,1.2730625726338598,0.7018695305544024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8563418508675762,-0.14498858316647356,-0.6774575812022924,0.44671821514465077,-0.5694776940771128,-0.7533279599328541,-0.6142847038991368,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,-0.5384166249499739,-1.4746298353884988,-0.6346841906689558,5.71591645209447,1.9089897927812438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5823917952072645,-0.14498858316647356,-0.43334737707163146,-0.7651724534307075,-0.36430675249407657,-0.323703341521739,-0.447669939522893,5.4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,2,-0.5384166249499739,0.3258523139669243,-0.4794483552208305,-0.9483643670964454,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7124684862600921,-0.14498858316647356,0.1553954578454575,-0.9346409776784307,0.9054183816804487,0.34460162045110654,-0.13141043306798586,6.6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,2,-0.5384166249499739,0.3258523139669243,1.3833816701566723,-0.059793591204323385,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7289828166777724,0.0,0.6845319955915437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.339964616850709,-0.14498858316647356,2.0664158281457485,1.2627282314178518,5.027526743509949,-0.1804951353847007,1.6118736756834537,6.7,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,3,2,-0.5384166249499739,1.226093388644636,0.9176741638122967,0.38449179674173767,0.7018695305544024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10281391318231758,-0.14498858316647356,0.24667364713446271,0.06146340278728641,-0.031445406479044535,-0.6578558225081618,0.1308535478946201,6.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1,-0.5384166249499739,-0.5743887607107873,1.6938533410529228,0.38449179674173767,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7022862657135012,-0.14498858316647356,0.7440340502960622,0.13529936753187322,0.17697459257066775,0.6310180327251832,0.346835649863825,5.7,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,3,0.4952208502382579,3.026575538000059,1.0729099992604219,1.2730625726338598,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7364473803613395,-0.14498858316647356,-0.5534270680674461,-0.7071390198860692,-0.49263532100568114,1.2038508572733366,-0.5595178137569455,6.9,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,0.4952208502382579,0.3258523139669243,-0.6346841906689558,-0.059793591204323385,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6614420297633947,-0.14498858316647356,1.0148775333436437,-0.5700929303416885,0.13243838353781082,0.9174344449992599,0.5844159620299504,6.7,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,3,-0.5384166249499739,1.226093388644636,0.7624383283641715,-0.059793591204323385,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.18493281603265055,-0.14498858316647356,1.2581718197239609,-1.90922122082008,1.3588253639485006,0.39233768916345263,1.5262521995456617,7.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,3,2,0.4952208502382579,-0.5743887607107873,1.8490891765010482,-0.5040789791503845,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8563418508675762,-0.14498858316647356,-0.6561532831929563,0.49058386209623184,-0.5694776940771128,1.4902672695474133,-0.5950005876518863,5.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,-0.5384166249499739,-0.5743887607107873,-0.789920026117081,2.161633348525982,3.1161100550080856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.01708055732391913,-0.14498858316647356,-0.35096771188258574,0.15328155820767664,-0.42341167910720856,0.7742262388622215,-0.5224923105622248,6.8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2,3,-0.5384166249499739,-1.4746298353884988,1.3833816701566723,-0.059793591204323385,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8275671779460794,-0.14498858316647356,-0.7158588016347979,1.2248566480248717,-0.5694776940771128,0.05818520817702987,-0.6150560685490268,4.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,-0.5384166249499739,-1.4746298353884988,-0.789920026117081,-1.3926497550425065,-0.505250731672439,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3767639688426293,-0.14498858316647356,-0.22516765986922427,-0.5264997408245893,-0.5694776940771128,-0.08502299796000846,-0.42221490607652246,5.8,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0.4952208502382579,2.1263344633223475,1.0729099992604219,1.2730625726338598,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8563418508675762,-0.14498858316647356,-0.6683846862662,-0.7283906997756551,-0.5694776940771128,-0.08502299796000846,-0.6073424220501267,5.7,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,-0.5384166249499739,1.226093388644636,-0.789920026117081,-0.5040789791503845,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6297290192151147,0.5052916967678281,0.0,0.590018358643067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29464506599229634,-0.14498858316647356,-0.25533610066943724,-0.5068828055418947,-0.11927644325928018,0.6310180327251832,-0.3620484633851011,6.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,2,3,-0.5384166249499739,0.3258523139669243,-0.4794483552208305,-0.5040789791503845,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.683882482438692,0.0,0.0,0.0,0.0,0.7295921807513372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6165529098551027,-0.14498858316647356,-0.46354129210603506,-0.44775954225932885,0.027931376121069815,-0.7055918912205079,-0.2964824681444496,5.7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,-0.5384166249499739,-0.5743887607107873,2.0043250119491733,-0.059793591204323385,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.18493281603265055,-0.14498858316647356,-0.4835221175474399,-0.6728093831413535,-0.47161486620734444,1.0606426511362983,-0.5440905207591452,6.7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,3,-0.5384166249499739,-0.5743887607107873,-0.32421251977270527,-0.5040789791503845,0.7018695305544024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.13697502783015586,-0.14498858316647356,-0.6011608840496409,-0.01210010452281852,-0.4804810241564501,-0.6578558225081618,-0.5664600956059558,5.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0.4952208502382579,-0.5743887607107873,0.6072024929160462,0.38449179674173767,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1129961337289085,-0.14498858316647356,-0.5205459776089186,-0.1883800646325885,-0.4294250950890114,-0.41917547894643126,-0.5178641226628846,6.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,-0.5384166249499739,-0.5743887607107873,3.09097586008605,-0.9483643670964454,0.7018695305544024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7401420757854462,0.0,0.0,0.0,0.6724505243153662,0.0,0.0,0.0
-0.532626780500737,-0.14498858316647356,-0.5147986578446991,-0.26712026319784893,-0.5285902803139306,0.6787541014375293,-0.5201782166125547,6.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,2,3,-0.5384166249499739,-1.4746298353884988,-0.4794483552208305,0.8287771846877987,1.9089897927812438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8563418508675762,-0.14498858316647356,-0.6894234346827601,-2.1604269754123644,-0.5694776940771128,-0.46691154765877735,-0.6158274331989169,6.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.5384166249499739,0.3258523139669243,-1.2556275324614568,-1.3926497550425065,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4726795452476187,-0.14498858316647356,-0.11901919811901492,1.0747326016253613,-0.5495411656439817,0.583281964012837,-0.41990081212685243,6.4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,3,-0.5384166249499739,-0.5743887607107873,0.6072024929160462,-0.059793591204323385,0.7018695305544024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.01708055732391913,-0.14498858316647356,0.5479972889132224,0.01759775583570532,0.19074246214907528,-0.08502299796000846,0.4717967231460078,6.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,3,2,-0.5384166249499739,-0.5743887607107873,-0.6346841906689558,1.2730625726338598,0.7018695305544024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06503834552641381,-0.14498858316647356,-0.1471997579448636,0.3004085728278865,-0.2103268254251386,-0.2282312040970468,-0.23554466080313824,5.1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,0.4952208502382579,1.226093388644636,0.2967308220197957,-0.9483643670964454,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4007428629438766,-0.14498858316647356,-0.19736176130357672,0.5189194352823463,-0.4608676978460837,-0.03728692924766235,-0.3551061815360909,6.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,-0.5384166249499739,0.3258523139669243,1.3833816701566723,-0.059793591204323385,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6645106980575974,-0.14498858316647356,-0.44689126732043966,-1.8533674467512968,-0.41204215527699495,2.5404607812190276,-0.5672314602558457,6.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,3,0.4952208502382579,0.3258523139669243,-0.32421251977270527,0.38449179674173767,0.7018695305544024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.839556624996703,-0.14498858316647356,0.1532309792662373,1.1828982031146638,-0.46532164360763234,-0.323703341521739,-0.08589991872447483,7.2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,2,-0.5384166249499739,0.3258523139669243,-0.013740848876454756,-0.059793591204323385,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7604262744625868,0.4409426724756976,-0.6216267887896562,-0.08348395235706849,-0.5686299240341667,0.1536573456017221,-0.5911437644024363,7.1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0.4952208502382579,-1.4746298353884988,-0.16897668432458,3.494489512364165,1.9089897927812438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7170374574168349,0.0,0.0,0.0,0.6970346366294867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6645106980575974,-0.14498858316647356,0.7870618726396442,-1.6855336671104648,-0.2666969724181,-0.9920083034945846,0.5551041053341297,7.8,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,3,1,-0.5384166249499739,-0.5743887607107873,0.6072024929160462,0.38449179674173767,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6619723968494174,0.0,0.0,0.0,0.0,0.0,0.7495282154858731,0.0
0.4624973247010278,-0.14498858316647356,-0.22276996437908558,0.46960463964112786,0.1711911773971584,-0.2759672728093929,-0.26331378819917883,6.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,0.4952208502382579,0.3258523139669243,-0.16897668432458,0.38449179674173767,0.7018695305544024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8407555697017653,-0.14498858316647356,-0.35936827111559116,0.7134540435024016,-0.5692851822598033,-0.5623836850834696,-0.3990739665798219,6.2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,-0.5384166249499739,2.1263344633223475,-0.789920026117081,-0.059793591204323385,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7297410447158714,0.0,0.0,0.6837236339757378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8563418508675762,-0.14498858316647356,-0.6874481720644926,-0.0815767503156954,-0.5694776940771128,-1.3261607844810073,-0.6019428695008965,6.4,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.4952208502382579,3.926816612677771,-1.2556275324614568,-0.9483643670964454,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9058345323348447,0.0,0.0,0.0,0.42363167968143417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6645106980575974,-0.14498858316647356,-0.49795647776343666,1.3068663358039148,-0.5694776940771128,-0.2759672728093929,-0.5194068519626647,7.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,-0.5384166249499739,-1.4746298353884988,-0.9451558615652063,-0.059793591204323385,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.853608256940034,-0.14498858316647356,0.03164542849895592,-3.4657705440150037,-0.3957566978585891,-0.6578558225081618,-0.17152139486226678,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1,-0.5384166249499739,-1.4746298353884988,0.451966657467921,0.38449179674173767,-0.505250731672439,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8563418508675762,-0.14498858316647356,-0.6833382101873932,1.0739152293219159,-0.5694776940771128,-0.9442722347822384,-0.6119706099494667,6.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.5384166249499739,-1.4746298353884988,-1.2556275324614568,-1.3926497550425065,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42973653548208796,0.0,0.0,0.0,0.8038996255861961,0.0,0.0,0.41118353816054687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4487006511463713,-0.14498858316647356,-0.595466472310279,-0.07394794215020303,-0.5694776940771128,-0.9920083034945846,-0.5618319077066156,4.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,-0.5384166249499739,-0.5743887607107873,-0.32421251977270527,0.38449179674173767,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8563418508675762,-0.14498858316647356,-0.5014498919165217,-0.850179172989051,-0.5694776940771128,-0.8488000973575462,-0.5464046147088153,6.7,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,-0.5384166249499739,0.3258523139669243,0.14149498657167048,-0.5040789791503845,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8563418508675762,-0.14498858316647356,-0.6072672776930007,-0.1902872666739616,-0.4767257205439938,-0.7055918912205079,-0.5610605430567256,5.8,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0.4952208502382579,0.3258523139669243,0.14149498657167048,0.38449179674173767,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5823917952072645,-0.14498858316647356,0.47864235026778834,0.949674639198183,-0.2217337861300373,0.6787541014375293,0.1401099236933003,5.6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,3,3,-0.5384166249499739,0.3258523139669243,-0.013740848876454756,0.38449179674173767,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8563418508675762,-0.14498858316647356,-0.43898196295796965,-0.6561894796379595,-0.5694776940771128,6.311610209494369,-0.5286632277613449,7.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3,-0.5384166249499739,-1.4746298353884988,-0.32421251977270527,-0.5040789791503845,0.7018695305544024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5344340070047697,-0.14498858316647356,-0.3027360497944355,0.6352587598061049,-0.07564536115162088,-0.323703341521739,-0.4060162484288321,5.1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,2,3.5961332758029534,-1.4746298353884988,-0.789920026117081,0.38449179674173767,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
